DATE-YMD,Temperature,Salinity,Oxygen,Turbidity,AirTemp
4/22/2001,19.8022,28.437,7.6978,7.413,18.8587
4/23/2001,20.3889,30.0133,7.3933,19.7556,19.5133
4/24/2001,21.4319,29.8255,7.3766,25.3404,21.4638
4/25/2001,18.5045,31.1795,6.7886,20.7727,13.95
4/26/2001,16.6687,31.4604,8.3063,37.9583,12.6167
4/27/2001,17.5396,33.8375,8.1417,41.6875,15.5958
4/28/2001,18.3111,33.5644,7.8111,11.6667,18.9378
4/29/2001,17.5188,33.9646,8.0333,7.1042,16.5979
4/30/2001,18.0348,34.65,7.9435,8.7609,16.7391
5/1/2001,19.5477,34.8932,7.3136,5.8182,17.3023
5/2/2001,20.5488,34.3698,7.2581,6.0465,18.5395
5/3/2001,21.1978,33.5478,7.1587,39.9348,17.9167
5/4/2001,21.6178,33.2711,7.0622,8.2222,                    
5/5/2001,21.9067,32.9444,6.2,68.8667,                    
5/6/2001,20.9458,33,                    ,32.6875,                    
5/7/2001,19.0146,33.4333,                    ,19.875,                    
5/8/2001,19.6438,30.9958,                    ,17.4375,19.6316
5/9/2001,20.7711,31.6822,8.1476,16.1111,17.1957
5/10/2001,21.8958,30.1479,7.2063,10,22.2538
5/11/2001,22.9188,28.1979,6.8875,9.1042,21.7917
5/12/2001,23.7229,24.9875,6.7833,12.375,23.375
5/13/2001,23.4021,24.4937,6.9104,9.2708,20.1
5/14/2001,22.6875,25.1083,7.0042,11.9583,19.0312
5/15/2001,22.375,25.2958,6.6583,20.5,20.6292
5/16/2001,21.4979,26.3083,6.5604,7.3333,18.7437
5/17/2001,20.05,26.7833,6.775,7.125,17.7021
5/18/2001,20.8562,26.6167,7.0125,9.4167,20.9396
5/19/2001,23.2085,25.7915,7.0234,9.9787,26.7149
5/20/2001,23.8271,24.9812,6.8396,19.1458,24.7292
5/21/2001,23.7521,23.7333,6.5104,120.125,24.3958
5/22/2001,24.4354,20.6812,6.7813,62.5417,25.6542
5/23/2001,23.587,25.0978,6.3,108.8913,21.8022
5/24/2001,24.0146,34.5583,6.5708,10.8125,21.6583
5/25/2001,24.7938,34.3521,6.525,11.6667,23.5
5/26/2001,24.2787,33.6532,5.3787,33.3404,23.0064
5/27/2001,24.5771,33.6104,5.2229,43.7917,23.5354
5/28/2001,24.2917,31.7271,5.0604,46.5833,23.5521
5/29/2001,23.325,32.8354,4.9437,12,21.1917
5/30/2001,23.2313,32.1604,5.4292,24.2708,22.2688
5/31/2001,23.7583,33.4354,5.5,9.1042,22.8521
6/1/2001,24.8521,33.7271,                    ,9.5,24.7565
6/2/2001,25.5792,30.4125,                    ,14.8125,24.9146
6/3/2001,25.9313,29.8542,                    ,26.8958,26.5313
6/4/2001,25.6792,29.1229,                    ,22.8958,25.4417
6/5/2001,26.8812,28.5312,                    ,12.0417,28.0375
6/6/2001,27.2937,30.4854,7.1769,16.6875,27.5
6/7/2001,26.7125,29.5271,5.9667,14.7083,26.1479
6/8/2001,25.3708,31.1062,5.7146,21.6042,23.5708
6/9/2001,25.6583,30.8708,6.2438,10.75,23.5292
6/10/2001,26.9021,25.5149,6.3957,10.0213,24.834
6/11/2001,27.6687,23.3187,6.2917,10.1875,24.9062
6/12/2001,27.5638,21.9723,6.3362,12.4468,25.8277
6/13/2001,27.2021,20.775,5.8354,15.9792,25.7875
6/14/2001,25.6208,18.6396,5.5,51.1875,23.3208
6/15/2001,25.7,19.15,5.6104,20.4583,25.3042
6/16/2001,26.4021,19.0298,5.2404,18.9149,24.7596
6/17/2001,25.7085,20.617,5.2872,19.0426,23.7213
6/18/2001,26.3,22.6188,6.1562,17.5,24.9167
6/19/2001,27.0543,27.1109,5.9652,55.2609,25.7326
6/20/2001,27.4761,32.3087,5.7826,46.1739,25.4739
6/21/2001,27.9958,32.725,5.85,12.4167,25.1958
6/22/2001,27.4468,30.1064,5.6851,13.2766,25.6362
6/23/2001,27.2604,31.1104,5.8021,24.7917,26.0063
6/24/2001,27.5192,31.8149,5.8553,44.766,25.1957
6/25/2001,26.6063,33.55,5.7458,11.1458,24.4896
6/26/2001,27.3938,33.9875,6.0292,10.8542,26.2362
6/27/2001,28.6064,33.4319,5.8383,41.6809,26.4745
6/28/2001,28.3702,32.783,5.4021,13.2766,26.5894
6/29/2001,28.1851,32.3468,5.466,33.0851,26.6553
6/30/2001,28.4833,31.4458,5.5271,131.9167,26.6875
7/1/2001,28.5192,30.4085,5.3298,34.5532,25.2
7/2/2001,27.8042,29.2667,5.3062,57.375,                    
7/3/2001,26.2978,30.9739,5.3022,74.2391,                    
7/4/2001,27.3065,29.9522,4.6043,36.8913,                    
7/5/2001,27.4405,29.119,4.95,32.8333,                    
7/6/2001,26.9896,21.8625,5.3083,32.25,                    
7/7/2001,26.7229,21.6458,6.25,23.0417,                    
7/8/2001,26.0437,21.925,5.7021,14,                    
7/9/2001,27.5875,21.75,6.4208,14.9167,                    
7/10/2001,28.9854,22.6875,6.2208,32.3125,                    
7/11/2001,29.8625,22.475,5.8333,16.6667,                    
7/12/2001,29.15,21.9083,5.9583,13.8333,                    
7/13/2001,27.1458,23.4854,6.1521,11.5,                    
7/14/2001,25.9723,24.0766,6.2553,11.383,                    
7/15/2001,26.4438,26.5979,5.9271,11.9792,                    
7/16/2001,27.0354,30.0812,5.65,21.4792,                    
7/17/2001,27.4609,30.1761,5.8652,14.1522,                    
7/18/2001,27.7622,28.9511,5.7422,225.2667,                    
7/19/2001,27.7562,30.2563,5.0104,15.6667,                    
7/20/2001,27.1896,32.5833,5.5771,16.2708,                    
7/21/2001,27.075,31.1583,6.0237,14.9375,                    
7/22/2001,27.4938,30.6646,                    ,14.3125,                    
7/23/2001,27.5542,26.9125,                    ,19.1875,                    
7/24/2001,27.8625,22.6542,                    ,79.5208,                    
7/25/2001,28.2438,                    ,                    ,1312.2916,                    
7/26/2001,28.0229,                    ,                    ,1227.25,                    
7/27/2001,27.3729,                    ,                    ,727.9375,                    
7/28/2001,26.7729,                    ,                    ,361.0833,                    
7/29/2001,27.3354,                    ,                    ,363.125,                    
7/30/2001,27.2875,31.875,                    ,274.7708,                    
7/31/2001,27.0646,32.1187,                    ,44.8125,                    
8/1/2001,27.0208,32.4292,                    ,17.8125,24.4298
8/2/2001,27.2104,33.5396,6.2222,12.9375,24.7146
8/3/2001,28.0437,35.7167,5.5896,17.875,24.7458
8/4/2001,28.2396,34.75,5.3979,14.4375,25.3062
8/5/2001,28.8667,33.8688,5.4875,15.9792,26.1458
8/6/2001,29.7917,33.3854,5.3979,12.9375,27.1479
8/7/2001,30.3333,33.3917,5.4542,15.125,27.6854
8/8/2001,30.1375,32.5396,5.3354,16.7083,28.9125
8/9/2001,30.9261,32.7761,5.1283,45.6522,29.1609
8/10/2001,31.18,30.9556,4.86,96.0667,29.24
8/11/2001,30.6447,28.9128,4.9511,68.8723,29.0958
8/12/2001,30.02,28.1267,5.1133,187.1778,28.9733
8/13/2001,29.5826,28.613,4.9326,521.0217,28.6783
8/14/2001,28.6447,27.1234,3.9643,1614.7021,25.1745
8/15/2001,28.7354,29.5125,                    ,1615.1875,26.2542
8/16/2001,29.0583,29.5083,5.9235,1048.5209,27.2
8/17/2001,29.4447,23.8426,5.6681,41.5319,28.0787
8/18/2001,29.7766,22.3894,5.3596,22.0426,27.3191
8/19/2001,29.3489,24.7404,5.4915,29.1489,27.7277
8/20/2001,28.3958,22.7063,5.6042,29.0833,26.5771
8/21/2001,28.625,20.7271,5.8708,28.8958,25.0667
8/22/2001,28.7872,19.6191,6.1681,32.8723,26.0787
8/23/2001,28.7854,19.9792,6.1688,30.1667,25.5
8/24/2001,28.3833,19.3458,5.5042,27.4375,25.1333
8/25/2001,27.5638,18.8,6.3404,25.1915,24.6362
8/26/2001,27.1708,20.4583,6.3521,14.1667,23.8729
8/27/2001,27.6604,21.8708,5.9062,15.5417,25.5104
8/28/2001,28.4208,23.2542,5.5792,19.75,28.7304
8/29/2001,28.5717,22.4326,5.0696,20.6087,27.3739
8/30/2001,27.7867,22.9533,4.7667,26.1111,24.1467
8/31/2001,27.6625,21.5875,5.0083,35.4792,26.3083
9/1/2001,27.7,21.4021,4.9312,39.9167,25.8333
9/2/2001,27.6271,23.0479,5.3646,102.625,25.1875
9/3/2001,26.1375,24.2521,5.5083,435.2292,24.6646
9/4/2001,25.8756,21.54,5.3267,266.6444,23.6622
9/5/2001,26.6745,18.8936,5.3128,84.5532,24.2255
9/6/2001,27.2356,20.22,6.1644,33.6444,24.9044
9/7/2001,27.1532,29.6617,6.366,53.1489,24.6396
9/8/2001,26.9583,34.0125,5.9521,13.125,25.1708
9/9/2001,27.5646,30.4333,5.7646,14.875,26.075
9/10/2001,27.8271,27.6188,5.5396,16.875,26.7104
9/11/2001,27.7958,26.3229,5.475,18.25,25.0479
9/12/2001,26.8229,26.1563,6.05,12.25,24.1104
9/13/2001,26.1667,28.4822,5.8844,12.8,23.9875
9/14/2001,25.7292,34.6479,5.7125,14.0833,22.4771
9/15/2001,23.5292,30.0958,6.6104,15.9167,18.7396
9/16/2001,22.8167,25.4042,7.0875,143.9583,20.0354
9/17/2001,23.6792,22.35,6.9083,19.9792,19.3563
9/18/2001,24.3625,20.2625,6.8708,147.5208,20.7625
9/19/2001,24.2104,19.1979,6.5479,1033.375,21.475
9/20/2001,25.0417,20.425,6.8312,1332.8334,24.3354
9/21/2001,25.1708,18.9458,6.3208,738.2917,23.5479
9/22/2001,25.8167,18.2958,6.5979,974.5,24.2458
9/23/2001,26.4083,16.6875,6.6417,1652.4166,24.0042
9/24/2001,26.5521,16.5688,6.3458,2029.25,24.5896
9/25/2001,25.5938,15.3146,5.7917,1729.0834,20.5458
9/26/2001,23.2417,14.975,6.4417,706.2917,16.7417
9/27/2001,22.9917,14.8542,6.6771,20.9792,18.5521
9/28/2001,22.9375,14.5875,6.8146,182.7708,18.5
9/29/2001,21.4854,14.6812,7.1083,18.4167,16.0375
9/30/2001,20.5958,20.2792,7.2583,15.1042,16.1479
10/1/2001,20.6187,30.4646,6.775,6.375,15.9542
10/2/2001,21.0652,35.337,6.2652,6.6957,19.1087
10/3/2001,22.0854,35.0896,5.8542,9.1042,20.775
10/4/2001,22.7646,34.0917,4.3667,10.5625,22.0729
10/5/2001,23.1583,33.0563,                    ,11.5417,22.2625
10/6/2001,23.7896,32.0125,                    ,13.2708,22.6583
10/7/2001,21.8021,31.4437,                    ,11.4792,15.0229
10/8/2001,20.3563,31.8833,                    ,10.2292,13.7042
10/9/2001,18.925,32.2792,                    ,8.7292,15.0354
10/10/2001,19.7604,32.0021,                    ,9.5625,19.4479
10/11/2001,21.6917,31.1208,                    ,9.8125,22.1
10/12/2001,22.4438,30.2792,                    ,53.5833,20.6104
10/13/2001,23.0646,28.825,                    ,12.9375,21.4542
10/14/2001,23.7063,26.2313,                    ,17.5625,23.5833
10/15/2001,23.25,23.8646,                    ,19.2708,21.325
10/16/2001,22.4809,24.6702,7.1261,17.4468,19.6375
10/17/2001,20.2646,23.7958,7.3875,20.6875,13.225
10/18/2001,19.3312,20.4042,7.7896,12.7083,13.55
10/19/2001,19.5896,18.3979,7.9458,674.4792,18.0937
10/20/2001,20.4792,18.1313,7.1958,1528.0209,20.9383
10/21/2001,21.8083,19.0542,7.1896,297.0417,22.0542
10/22/2001,22.6167,19.8646,7.2021,10.0833,21.9792
10/23/2001,23.0458,20.0187,7.0042,9.5625,21.4
10/24/2001,23.6875,20.0333,6.7313,9.7917,23.7208
10/25/2001,23.7854,19.2958,6.4521,15.6667,24.4271
10/26/2001,20.5875,19.2,6.7896,12.75,15.6229
10/27/2001,17.6313,19.5708,7.5583,9.4583,9.3458
10/28/2001,15.3875,19.9604,8.4187,27.6875,8.1292
10/29/2001,15.3729,20.2917,8.5188,6.9167,9.4104
10/30/2001,16.1021,20.2958,8.4208,7.5833,12.4625
10/31/2001,17.0979,19.1875,8.3521,102.625,16.3812
11/1/2001,18.4312,24.2771,7.7708,189.3125,18.1583
11/2/2001,19.3146,27.1771,7.5125,12.2292,19.9771
11/3/2001,20.2771,25.9062,7.4354,9.3125,20.0354
11/4/2001,20.2292,24.95,7.5083,10.3333,17.8938
11/5/2001,18.3292,24.8375,7.7625,9.0625,13.475
11/6/2001,16.0521,23.9083,8.2438,9.7708,10.3271
11/7/2001,15.4625,23.2687,8.3667,6.3333,13.6104
11/8/2001,15.5417,23.1437,8.2771,4.9375,15.8938
11/9/2001,16.1646,22.8167,8.2125,5,16.4479
11/10/2001,16.4958,22.7458,7.9062,4.7917,14.8917
11/11/2001,16.6333,22.4729,8.0479,5.875,16.7938
11/12/2001,16.1208,20.5083,8.3104,7.75,12.7396
11/13/2001,15.2792,20.6479,8.4854,9.1667,12.1104
11/14/2001,15.8833,22.4708,8.3917,10.0417,15.7771
11/15/2001,16.2354,22.7229,8.2437,30.7708,17.1521
11/16/2001,16.7417,21.2708,8.3979,12.625,17.7271
11/17/2001,17.0833,19.2687,8.4062,11.625,16.5104
11/18/2001,16.7609,18.5239,8.5609,7.9348,14.6804
11/19/2001,17.4,18.4083,8.5187,7.3125,16.4896
11/20/2001,17.6896,25.7396,7.9292,11.875,16.1583
11/21/2001,15.6625,35.6375,8.1458,3.5208,8.8479
11/22/2001,14.7896,35.1375,8.3042,2.5,11.3271
11/23/2001,15.7708,34.8479,7.9854,2.5833,16.5104
11/24/2001,17.0125,33.7312,7.5896,3.1667,18.8688
11/25/2001,18.0521,32.2875,7.2292,4.7708,19.3937
11/26/2001,18.775,32.075,7.0521,5.3125,20.8258
11/27/2001,19.2771,32.9438,7.1104,6.0417,20.4104
11/28/2001,19.4681,33.3128,7.2447,5.2553,19.6255
11/29/2001,19.3875,33.9813,7.2021,5.3125,19.0667
11/30/2001,19.6417,33.7604,7.2625,5.9167,20.2146
12/1/2001,19.6604,34.0208,7.0979,6.625,19.9063
12/2/2001,19.4708,33.4833,7.1063,6.5833,18.2
12/3/2001,18.025,33.9042,7.7854,14.4792,13.6604
12/4/2001,17.3208,34.7771,8.0167,5.3333,14.2771
12/5/2001,17.1295,35.0909,8.0023,4.9545,14.7979
12/6/2001,17.6255,35.5447,7.966,4.7021,16.6043
12/7/2001,18.1688,35.1354,7.7313,6.6042,18.7687
12/8/2001,18.425,35.0083,7.5292,5.375,18.1812
12/9/2001,18.4375,34.5479,7.4521,6.6458,17.5229
12/10/2001,16.5188,33.7375,7.8458,9.0833,13.4667
12/11/2001,16.9729,29.8521,7.7604,8.3542,15.0646
12/12/2001,16.9521,31.0438,7.5083,6.7708,14.8188
12/13/2001,17.5979,34.7043,7.4681,4.1702,18.4957
12/14/2001,18.4489,34.4191,7.3149,4.8723,19.5851
12/15/2001,18.6833,33.8625,7.6083,7.7917,17.925
12/16/2001,16.4,33.6542,8.2917,4.2708,11.8958
12/17/2001,16.8167,34.1979,8.3229,3.0208,16.2854
12/18/2001,17.4378,33.6556,8.02,15.1111,16.3958
12/19/2001,16.1542,33.9208,8.0958,3.7708,13.1
12/20/2001,14.4292,33.0229,8.4208,3.7708,10.5917
12/21/2001,12.5,32.6937,8.8583,4.125,7.4438
12/22/2001,11.7562,32.6375,9.1062,1,5.6771
12/23/2001,12.0854,32.2542,9.1292,0.5,13.1521
12/24/2001,13.7104,30.8333,8.7604,1.7708,14.9396
12/25/2001,12.6333,31.5875,8.5792,1.3958,6.4979
12/26/2001,11.9417,31.7542,8.6917,1.1875,7.0708
12/27/2001,10.4812,31.2,9.0042,2.7292,4.5542
12/28/2001,9.8313,29.8333,9.3354,2.1875,9.3438
12/29/2001,10.9674,29.9326,9.2152,6.0435,12.4217
12/30/2001,11.0298,30.1106,9.1553,2.7872,3.9681
12/31/2001,11.0479,27.3729,9.5083,4.5208,5.7729
1/1/2002,10.8913,28.0413,9.4587,113.2391,5.3435
1/2/2002,8.9792,28.5063,9.6125,46.1042,1.2167
1/3/2002,8.4042,27.125,9.6562,18.9583,0.1375
1/4/2002,6.9917,26.6917,10.375,3.8125,0.0917
1/5/2002,7.4771,28.2,10.275,2.4167,3.675
1/6/2002,8.7833,27.6833,9.7292,3.9583,11.5125
1/7/2002,9,26.5479,9.5792,9.5,6.475
1/8/2002,7.8646,26.6375,9.9563,6,2.7667
1/9/2002,8.1702,26.5702,10.2255,16.4043,7.366
1/10/2002,9.283,27.5021,10.2447,5.9149,13.1229
1/11/2002,11.0833,31.1312,9.5083,7.9792,14.3458
1/12/2002,10.7298,31.5553,9.4319,7.8936,8.8043
1/13/2002,11.1083,30.6042,9.5896,6.6875,8.8458
1/14/2002,10.2271,29.8792,9.7188,5.6667,9.2979
1/15/2002,11.5125,27.5208,10.0917,4.4583,10.6021
1/16/2002,10.4229,27.2604,10.2042,4.5417,7.4083
1/17/2002,11.1083,27.2063,10.3313,4.8333,10.7396
1/18/2002,11.5333,26.0854,10.1313,3.4375,12.8
1/19/2002,11.9438,27.0146,9.7229,4.3542,13.6062
1/20/2002,11.7979,25.9833,9.5979,6.5,7.2833
1/21/2002,11.2604,26.3292,9.4458,4.25,10.1688
1/22/2002,11.1383,25.7638,9.6617,5.9149,8.4851
1/23/2002,12.025,25.4333,9.2688,25.9583,14.1521
1/24/2002,14.0429,23.3214,9.1786,9.7619,17.4286
1/25/2002,13.866,23.2957,8.7404,13.383,12.7894
1/26/2002,11.6277,25.6787,9.8106,11.3617,9.6936
1/27/2002,12.6723,26.1277,9.9362,18.6596,12.9638
1/28/2002,13.1556,25.2133,9.7244,17.0222,15.9111
1/29/2002,13.7587,23.2326,9.6304,22.9565,16.2957
1/30/2002,14.1342,22.2763,9.2737,28.6579,17.8789
1/31/2002,15.4366,27.1024,9.4341,16.0488,17.9902
2/1/2002,16.1292,28.75,8.775,35.9375,19.8104
2/2/2002,14.3021,28.35,9.0021,44.2708,11.3458
2/3/2002,11.5396,29.65,9.2479,49.4583,7.3104
2/4/2002,10.4229,28.9917,9.2708,13.4375,7.2125
2/5/2002,8.5062,29.05,9.6333,7.7292,1.8104
2/6/2002,8.9479,29.1396,9.4875,4.0625,5.7938
2/7/2002,10.9313,27.0292,9.1083,5.2917,11.6208
2/8/2002,11.2708,29.1458,9.0229,5.4167,9.4896
2/9/2002,12.0809,32.1638,9.1851,6.0213,10.2681
2/10/2002,12.6313,32.2104,8.8167,5.875,14.1625
2/11/2002,13.4745,31.2085,8.8638,10,12.5851
2/12/2002,12.675,31.7938,9.075,10.9167,9.7854
2/13/2002,12.4681,31.366,9.2128,12.4043,10.034
2/14/2002,12.0792,32.0542,9.1604,21.625,8.4833
2/15/2002,11.4292,32.3333,9.3208,7.3333,9.4542
2/16/2002,12.7468,31.4021,9.3149,11.3191,11.9681
2/17/2002,12.1937,30.1542,9.1562,13.5208,9.6854
2/18/2002,10.3312,31.0792,9.4187,8.5833,5.7702
2/19/2002,11.034,31.3745,9.2532,8.383,7.5596
2/20/2002,12.4128,29.8936,9.117,6.9787,14.5543
2/21/2002,14.7,27.3548,8.4643,10.8095,17.2452
2/22/2002,13.9488,27.0837,8.2558,18.2558,12.807
2/23/2002,11.9833,29.4021,8.1896,18.8958,8.5125
2/24/2002,11.037,32.3065,8.7652,15.5652,8.6413
2/25/2002,11.7809,32.1936,9.1511,19.7447,8.1298
2/26/2002,13.0957,32.0723,8.7383,15.766,15.166
2/27/2002,12.5937,31.7875,8.8104,17.4167,7.6458
2/28/2002,10.2667,31.1854,9.4646,11.2917,1.4271
3/1/2002,10.8417,31.1771,9.5896,7.8958,5.5958
3/2/2002,11.0313,30.9312,9.1833,7.2917,12.9417
3/3/2002,14.1851,29.9511,8.466,16.7234,17.6511
3/4/2002,12.7326,29.3522,8.7761,13.1957,7.0565
3/5/2002,10.6187,29.9542,9.6562,8.625,3.05
3/6/2002,11.6958,30.0042,9.6479,5.375,7.9875
3/7/2002,13.1261,28.7391,9.5457,4.5435,11.7152
3/8/2002,14.6267,28.4644,9.1733,4.2889,14.34
3/9/2002,16.4587,28.4913,8.8109,4.913,17.6609
3/10/2002,16.8239,27.9174,8.6261,20.5217,16.3457
3/11/2002,13.8,30.8717,8.6348,7.6739,9.5457
3/12/2002,13.4468,33.3234,8.4447,6.1277,13.8787
3/13/2002,15.0521,29.1208,8.375,34.1667,16.8354
3/14/2002,16.0196,27.8435,8.3674,8.587,14.763
3/15/2002,17.0822,28.5933,8.2956,11.1111,18.0733
3/16/2002,18.7766,27.9234,8.0936,66.3404,20.0617
3/17/2002,17.1,28.6312,7.8521,43.7917,15.1437
3/18/2002,16.6311,29.7178,8.3756,46.4889,14.2044
3/19/2002,14.94,31.06,8.3667,275.6222,12.5111
3/20/2002,16.3458,31.4229,8.175,33.4583,19.5667
3/21/2002,16.6702,30.3106,7.8532,4.8936,13.9213
3/22/2002,14.6106,30.8064,8.6766,6.2553,7.8511
